product_id,product_name,brand,main_category,countries,ingredient_count,ingredients,nutriscore_grade,ecoscore_grade,energy_kcal_100g,fat_100g,carbohydrates_100g,proteins_100g,source
3564700243466,Raviolis 4 fromages,"Marque Repère, Turini",fresh pasta stuffed with cheese,france,22,farine de blé tendre | ricotta (lactosérum | lait | crème | correcteur d'acidité : acide citrique | chapelure (farine de blé tendre 8 | levure | farine de blé malté | œufs frais | semoule de blé dur 7 | edam | emmental 3 | huile de tournesol | mozzarella (lait | ferments lactiques | présure | correcteur d'acidité: acide citrique | poudre de lactosérum | ail | poivre. traces de céleri | crustacés | fruits à coque,d,c,289.0,10.0,37.0,12.0,Open Food Facts
3564700318621,Ravioli Bœuf et Oignons,"Marque Repère, Turini",beef ravioli,france,19,farine de blé tendre 28 | viande de boeuf 17 | oeufs frais | chapelure (farine de blé tendre 8 | levure | semoule de blé dur 7 | poudre de lactosérum | huile de tournesol | oignons 2 | carottes | double concentré de tomates | oignons grillés déshydratés 0 | ail en poudre 0 | poivre | crustacés | fruits à coque | mollusques | moutarde | poissons et soja,c,c,259.0,7.5,36.0,11.0,Open Food Facts
3596710435111,Lasagnes aux légumes et au tofu // lasanha com legumes e tofu,"Auchan, Veggie",vegetarian lasagne,france | world,21,semoule de blé dur | triple concentré de tomate 7 | carottes 3 | oignons | tofu (soja | eau) 3 | emmental | huile de colza | courgettes 2 | farine de blé | amidon de maïs | lait écrémé en poudre | oignons préfrits (oignons | huile de tournesol | protéines de soja 0 | basilic 0 | œuf en poudre | ail | origan | poivre noir | thym,c,unknown,118.0,4.3,15.0,4.1,Open Food Facts
8076808070882,Cannelloni Nr. 88,Barilla,durum wheat plates for cannelloni,belgium | france | germany | luxembourg | switzerland,4,durum wheat semolina | wheat | durum wheat | semolina,a,a,359.0,2.0,71.0,13.0,Open Food Facts
20289249,Raviolis végétariens,Toque du Chef,canned vegetable ravioli,france,25,18 | ravioli (semoule de blé dur | chapelure | oignons | œuf | huile de tournesol | persil | épices (cannelle | poivre noir | muscade | girofle | poivre | ail | 12 | concentré de tomate | sel de mer | carottes | basilic | céleri | romarin | thym | marjolaine | sarriette | paprika | jus concentré de citron,c,a-plus,88.0,2.5,13.0,2.3,Open Food Facts
3564707125130,Ravioli pur bœuf,Bio Village,canned raviolis,france,15,ravioli 21 | viande de boeuf | chapelure | sel] | purée de tomates double concentrée 9 | carottes 4 | oignons 3 | viande de boeuf 3 | huile de colza | basilic 0 | ail en poudre | paprika | poivre noir | plantes aromatiques | jus de citron vert . traces de: céleri,c,b,91.0,2.2,14.0,3.2,Open Food Facts
4056489515548,Gyoza legumes et poulet,Vitasia,gyoza legumes poulet,france,25,raviolis : 27 | chou blanc | farine de blé | 17 | viande de poulet | huiles végétales (colza | sésame | oignon | gluten de blé | chapelure (farine de blé | levure | ciboulette | ail | sauce soja (eau | graine de soja | blé | amidon | gingembre. sauce soja: eau | de crustacés | de fruits à coque | de lait | de lupin | de mollusques | de moutarde | d'œufs et de poissons,c,e,169.0,6.5,18.2,7.1,Open Food Facts
8402001001451,Pasta rellena de parmigiano reggiano y trufa,Hacendado,fresh pasta stuffed with cheese,portugal | spain,23,relleno : ricotta (suero de leche | nata | salsa de parmigiano reggiano [agua | parmigiano reggiano dop (1 | en el producto terminado) (leche | quajo | almidón de maíz | sall | queso parmigiano reggiano dop (leche | sal quajo | suero de leche en polvo | pan rallado (harina de trigo | levadura | mantequilla | aroma natural | trufa de verano 0 | pasta : harina de trigo blando | huevos 28 | sémola de trigo duro. puede contener trazas de soja | crustáceos | pescado | frutos de cáscara | mostaza. autorización consorzio parmigiano reggiano,e,c,268.0,12.0,30.0,11.0,Open Food Facts
8414516085598,Ensalada Rúcula,Florette,prepared salads,france | spain,23,ensalade listumi espinapupsuc tomate deshicente anal | concentrado mahaseado | stabilizante . te (0 | albaha flmet cova en huertos pollo | dextrosa | san peso neto | 315g 1574asta alimenticia simple | pasta alimenticia compuesta al tomate | pasta alimenticia compuesta a las espinacas | vinagre de alcohol. salsa de tomate y albahaca : agua | aceite vegetal | almidón modificado | yema de huevo en polvo | puré de ajo (ajo | aroma | conservador | cacahuetes | crustáceos | frutos de cáscara | moluscos | mostaza | pescado | sésamo,c,unknown,193.0,7.8,22.0,7.3,Open Food Facts
3240931546933,Gnocchi a poêler extra jambon fromage 500g,"Lustucru, Lustucru selection",potato gnocchi,france,17,purée (eau | pommes de terre déshydratées | épice : curcuma | semoule de ble | mozzarella | emmental | creme fraiche | fromage frais | jambon cuit de porc (jambon de porc | bouillon | arômes naturels | antioxydant : acide ascorbique | farine de ble | huile de colza | pommes de terre déshydratées épice : curcuma | arômes naturels . peut contenir des traces d'œufs | moutarde,c,a,220.0,7.1,30.0,8.1,Open Food Facts
3270160895151,Salade gnocchetti complets légumes poulet,Picard,pasta salad with chicken,france,34,semoule de blé dur complète | émincé de filet de poulet traité en salaison cuit 15 | filet de poulet 13 | fécule de manioc | brocoli 7 | fève de soja 6 | poivron jaune grillé 6 | chou kale 6 | tomate mi séchée 4 | jus de citron 3 | huile d'olive vierge extra | basilic | moutarde de dijon 1 | graine de moutarde | vinaigre d'alcool | vinaigre balsamique de modène (vinaigre de vin | moût de raisin | graine de tournesol toastée 0 | amidon de maïs | moutarde à l'ancienne 0 | tégument de graine de moutarde | curcuma | coriandre | origan | ail | préparation à base de piment (piment | concentré de tomate | poivron séché | poivron | épices (poivres | baie rose | peut contenir des traces de sésame | issu d'animaux nés | élevés et abattus en france,a,d,108.0,2.5,13.0,7.2,Open Food Facts
3250391967919,Lasagnes de légumes BIO - 300g,"Claude Léger, Monique ranou",lasagnes (plat complet),france,15,légumes (tomates pelées | oignons | carottes | courgettes | échalotes | poivrons rouges | poivrons verts | pâtes (semoule de blé dur | œufs frais | concentré de tomates | ail déshydraté | persil | épaississants : gomme xanthane et gomme guar | basilic | origan . ingrédients issus de l'agriculture biologique,b,b,59.0,0.2,11.0,2.1,Open Food Facts
3700009282304,Coffret Italienne,Mix buffet,pasta salad with meat,france,46,178 g de fusilloni cuisinées (55 | pâtes alimentaires cuites 51 | semoule de blé dur de qualité supérieure | basilic 1 | huile de colza | tomates déshydratées | ail | 52 g d'ingrédients savoureux (16 | tomates cerises 6 | speck 5 | viande de porc 5 | épices | plantes aromatiques | dextrose | antioxydant : ascorbate de sodium | conservateur : nitrite de sodium | fromage à pâte pressée cuite 4 | 40 g de salades mélangées (12 | laitue | chicorée et roquette | 25 g de sauce pesto (7 | basilic 0 | fromage 0 | vinaigre d'alcool | jus de citron concentré | jaune d'œuf en poudre | huile d'olive vierge extra | amidon modifié | concentré de carthame et de spiruline | conservateur : sorbate | de potassium | arôme naturel de basilic | poivre | œufs | farine de blé | chocolat en poudre (sucre | cacao en poudre | stabilisant : glycérol | pépites de chocolat 0 | pâte de cacao | émulsifiant : lécithines | sirop de sucre inverti | fécule | poudres à lever : carbonates de sodium | citrates de sodium | arôme,c,e,194.0,8.6,21.0,7.4,Open Food Facts
3700009282311,Coffret Océane,Mix buffet,salade snacking,france,41,164 g de gnocchetti cuisinées (51 | pâtes alimentaires cuites 48 | semoule de blé dur de qualité supérieure | ciboulette | huile de colza | sarriette | jus concentré de poivron rouge | ail | 66 g d'ingrédients savoureux (20 | thon listao au naturel 7 | thon listao | œufs durs | tomates | tomates mi séchées marinées (tomates mi séchées | huile de tournesol | plantes aromatiques | tomates déshydratées | 40 g de salades mélangées (12 | laitue | chicorée et roquette | vinaigre balsamique 1 | vinaigre de vin | moût de raisins | huile d'olive vierge extra | purée de tomate à base de concentré 0 | vinaigre d'alcool | tomate 0 | poivron | œufs | farine de blé | chocolat en poudre (sucre | cacao en poudre | stabilisant : glycérol | pépites de chocolat 0 | pâte de cacao | émulsifiant : lécithines | sirop de sucre inverti | fécule | poudres à lever : carbonates de sodium | citrates de sodium | arôme,c,e,192.0,10.0,18.0,6.1,Open Food Facts
3250390001065,Ravioli Pur bœuf 800g VBF,"Fiorini, Les Mousquetaires, Sélection des Mousquetaires",ravioli (plat complet),france,17,sauce [eau | concentré de tomates | viande bovine | légumes (oignons | carottes | huile de colza | arôme | amidon modifié de maïs] | pâte (semoule de blé dur | gluten de blé | farce [viande bovine | chapelure (farine de blé | semoule de blé dur | aromates | arômes | poivre] | concentré de tomates légumes 2,c,d,93.0,2.5,12.0,3.8,Open Food Facts
3245412459139,Ravioli jambon,Carrefour,ham ravioli,france,19,farine de blé tendre 18 | semoule de blé dur 18 | ricotta | œufs frais | jambon cuit [viande de porc 8 | dextrose | arômes naturels | ail en poudre | antioxydant : ascorbate de sodium | conservateur : nitrite de sodium] | chapelure (farine de blé tendre | mozzarella | lactosérum en poudre | huile de tournesol | fibres végétales (bambou | psyllium | fromage râpé | extrait de levure | peut contenir des traces de moutarde et soja,c,c,284.0,8.2,40.0,12.0,Open Food Facts
3254560032989,Ravioli pur boeuf,Auchan,fresh pasta ready,france | world,15,ravioli (semoule de blédur | viande de boeuf | chapelure de blé | carottes | oignons | basilic | arôme naturel | huile de colza | purée detomates mi réduite | viande de boeuf 3 | pulpe de tomates (morceaux detomates | jus de tomates | amidon modifié de maïs | persil | de céleri et de lait,c,c,84.0,1.7,13.0,3.7,Open Food Facts
3270160869176,8 jirou pao au poulet,Picard,ravioli a la volaille,france,45,jirou pao au poulet : eau | viande de poulet 16 | farine de blé 12 | mélange de farine (farine de tapioca | farine de riz | châtaigne d'eau | chou | carotte | champignon shiitake | citronnelle 2 | assaisonnement à la sauce soja 1 | [eau | sauce soja (eau | graine de soja | farine de blé | huile de tournesol | sucre de canne | farine de tapioca | sel] | sauce soja 1 | farine de blé ] | coriandre | basilic thaï 1 | amidon transformé de tapioca | assaisonnement [sucre de canne | sauce soja en poudre | soja | blé | maltodrextine de tapioca] | ail | poudre à lever (diphosphates | carbonates de sodium | poivre | amidon de tapioca | sauce soja au gingembre : sauce soja [graine de soja | eau] | vinaigre | mirin (riz | glucose de maïs | sirop de tapioca | alcool | sirop de fructose de tapioca | gingembre | acidifiant : acide citrique | clou de girofle,c,c,134.0,2.7,22.0,5.2,Open Food Facts
3564706553897,Tagliatelles poulet & champignons,"Marque Repère, Côté Table",microwave meals,france,22,pâtes alimentaires cuites aux oeufs (eau | tagliatelles bouclées (semoule de ble dur | oeuf | aiguillette de poulet rôtie cuite | dextrose | creme fraiche (lait | creme | ferments lactiques | champignons de paris | huile de colza | vin blanc | amidon de riz | fond de volaille aromatisé (dextrose | poulet déshydraté | graisse de poulet | arômes naturels | épices | échalotes | cèpes déshydratés 0 | sirop de sucre caramélisé | persil 0 | poivre blanc,c,e,133.0,6.0,14.0,7.9,Open Food Facts
0041789001864,Maruchan habanero,Maruchan,anchovy paste,mexico | spain,38,harina de trigo enriquecida (harina de trigo | niacina | hierro | reducido | mononitrato de tiamina | riboflavina | ácido fólico) aceite vegetal | canola | semilla de algodón | palma | conservado con tbq | vegetales deshidratados (zanahorias | chicharos | cebolla | ajo) maltodextrina | glutamato monosódico | maíz | trigo | proteína de soya hidrolizados | camarones deshidratados | chile habanero | pimienta blanca | ácido cítrico | salsa de soya deshidratada (trigo | frijol de soya | extracto de levadura caramelo clase iv | carbonato de potasio | mono | hexameta | trípoli) fosfato de sodio | aceite de ajonjolí | carbonato de sodio | inosinato disódico | guanilato disódico | limón en polvo | caldo de pollo | lactosa | lecitina de soya,c,b,,,,,Open Food Facts
00196819,Italian Pasta & Spinach Salad,Marks & Spencers,pasta salads,united kingdom,21,egg pasta | dough | pasta | spinach | vegetable | leaf vegetable | basil infused vegetable oil basil medium fat hard cheese | lemon juice pecorino cheese | pine kernels | salt garlic puree red wine vinegar ground black pepper rapeseed oil wo b | made in the uk with pasta | sc1844 marks and spencer plc po box 3339 ch99 9qs united kingdom m s | ltd po box 13022 ravensdale dublin 2 ireland tray recycle | 200 ge film do not recycle m 0196 819 s | durum wheat semolina | wheat | durum wheat | semolina | water pasteurised egg | sunflower oil | rapeseed oil,c,unknown,114.5,10.0,26.5,7.4,Open Food Facts
5000171050656,Tuna Pasta salad,John West,salads,austria | jersey | united kingdom,16,pasta (water | durum wheat semolina | egg white powder | skipjack tuna | tomatoes | red peppers | onions | yellow peppers | green peppers | green olives | concentrated tomato purée | spirit vinegar | virgin olive oil | natural flavourings | spice extract | thickener: guar gum,c,d,98.18,2.32,10.91,7.73,Open Food Facts
3270160878215,Gratin de légumes macaroni et mozzarella,Picard,pasta gratin,france,17,pâte macaroni (eau | semoule de blé dur | carotte 15 | courgette grillée 15 | pulpe de tomate 13 | mozzarella 8 | lait | présure microbienne | acidifiant : acide citrique | crème liquide 6 | oignon | concentré de tomate 3 | basilic 1 | huile d'olive vierge extra 0 | amidon de tapioca | ail | poivre,c,c,102.0,4.1,11.0,4.4,Open Food Facts
3083681140972,Lasagnes aux Légumes du Soleil 300G,Cassegrain,vegetables prepared/processed (frozen),france,32,lait réhydraté (eau | lait écrémé en poudre | légumes (courgettes 8 | aubergines grillées 6 | poivrons jaunes et rouges en proportion variable 2 | oignons | purée de tomate mi réduite | pâtes 12 | semoule de ble dur | oeuf | épinards 1 | mozzarella 3 | lait de vache | ferments lactiques | coagulant microbien | farine de blé | double concentré de tomates 1 | chapelure (farine de blé | huile de tournesol | lait écrémé | levure | mélange de fromages à pâte dure râpés 0 | lait | huile d'olive | beurre | persil 0 | thym | basilic | laurier | muscade | peut contenir soja | moutarde,c,c,108.0,3.4,14.0,4.0,Open Food Facts
